"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1787","should return 400 when title contains only whitespace @smoke","chromium","Sat May 30 06:42:29 UTC 2026","passed","Sat May 30 06:42:30 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2864","should persist updated fields in both response and full list @smoke","chromium","Sat May 30 06:42:45 UTC 2026","passed","Sat May 30 06:42:48 UTC 2026","Todos API > PUT /api/todos/:id","api/todos.spec.ts","",""
"","2488","should delete the todo and return 404 on subsequent fetch @smoke","chromium","Sat May 30 06:42:48 UTC 2026","passed","Sat May 30 06:42:50 UTC 2026","Todos API > DELETE /api/todos/:id","api/todos.spec.ts","",""
"","92","should return 401 when token is invalid or expired @smoke","webkit","Sat May 30 06:43:33 UTC 2026","passed","Sat May 30 06:43:33 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","3559","should return only the authenticated user's todos @smoke","chromium","Sat May 30 06:42:41 UTC 2026","passed","Sat May 30 06:42:45 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","2205","should accept and persist completed: true on creation @smoke","firefox","Sat May 30 06:43:10 UTC 2026","passed","Sat May 30 06:43:12 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2176","should store and return special characters exactly as sent @smoke","webkit","Sat May 30 06:43:35 UTC 2026","passed","Sat May 30 06:43:37 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1767","should return 400 when title is missing @smoke","firefox","Sat May 30 06:42:54 UTC 2026","passed","Sat May 30 06:42:56 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2499","should delete the todo and return 404 on subsequent fetch @smoke","firefox","Sat May 30 06:43:18 UTC 2026","passed","Sat May 30 06:43:20 UTC 2026","Todos API > DELETE /api/todos/:id","api/todos.spec.ts","",""
"","1687","should return 400 when title is an empty string @smoke","firefox","Sat May 30 06:42:56 UTC 2026","passed","Sat May 30 06:42:57 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2213","should store and return unicode characters exactly as sent @smoke","firefox","Sat May 30 06:43:08 UTC 2026","passed","Sat May 30 06:43:10 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2298","should persist a title at maximum length without truncation @smoke","firefox","Sat May 30 06:43:03 UTC 2026","passed","Sat May 30 06:43:05 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2211","should persist a title at maximum length without truncation @smoke","chromium","Sat May 30 06:42:32 UTC 2026","passed","Sat May 30 06:42:35 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1795","should return 400 when title is an empty string @smoke","chromium","Sat May 30 06:42:25 UTC 2026","passed","Sat May 30 06:42:27 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1758","should return 400 when payload is empty @smoke","firefox","Sat May 30 06:43:01 UTC 2026","passed","Sat May 30 06:43:03 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1694","should return 400 when title is null @smoke","firefox","Sat May 30 06:42:57 UTC 2026","passed","Sat May 30 06:42:59 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","90","should return 401 when token is invalid or expired @smoke","chromium","Sat May 30 06:42:32 UTC 2026","passed","Sat May 30 06:42:32 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2190","should store and return special characters exactly as sent @smoke","chromium","Sat May 30 06:42:35 UTC 2026","passed","Sat May 30 06:42:37 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2920","should persist updated fields in both response and full list @smoke","firefox","Sat May 30 06:43:15 UTC 2026","passed","Sat May 30 06:43:18 UTC 2026","Todos API > PUT /api/todos/:id","api/todos.spec.ts","",""
"","2651","should return only the authenticated user's todos @smoke","webkit","Sat May 30 06:43:42 UTC 2026","passed","Sat May 30 06:43:44 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","2179","should accept and persist completed: true on creation @smoke","chromium","Sat May 30 06:42:39 UTC 2026","passed","Sat May 30 06:42:41 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","86","should return 401 when Authorization header is missing @smoke","chromium","Sat May 30 06:42:32 UTC 2026","passed","Sat May 30 06:42:32 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1818","should return 400 when title is null @smoke","chromium","Sat May 30 06:42:27 UTC 2026","passed","Sat May 30 06:42:29 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2530","should create a todo and return all required fields @smoke","firefox","Sat May 30 06:42:51 UTC 2026","passed","Sat May 30 06:42:54 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2277","should store and return unicode characters exactly as sent @smoke","webkit","Sat May 30 06:43:37 UTC 2026","passed","Sat May 30 06:43:40 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2571","should return only the authenticated user's todos @smoke","firefox","Sat May 30 06:43:12 UTC 2026","passed","Sat May 30 06:43:15 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","1699","should return 400 when title is missing @smoke","chromium","Sat May 30 06:42:23 UTC 2026","passed","Sat May 30 06:42:25 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2178","should store and return unicode characters exactly as sent @smoke","chromium","Sat May 30 06:42:37 UTC 2026","passed","Sat May 30 06:42:39 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1705","should return 400 when title contains only whitespace @smoke","webkit","Sat May 30 06:43:29 UTC 2026","passed","Sat May 30 06:43:31 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1693","should return 400 when title is missing @smoke","webkit","Sat May 30 06:43:24 UTC 2026","passed","Sat May 30 06:43:25 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2583","should create a todo and return all required fields @smoke","webkit","Sat May 30 06:43:21 UTC 2026","passed","Sat May 30 06:43:24 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2204","should accept and persist completed: true on creation @smoke","webkit","Sat May 30 06:43:40 UTC 2026","passed","Sat May 30 06:43:42 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
