"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2773","updates todo and reflect changes in full list @smoke","chromium","Mon May 25 09:39:57 UTC 2026","passed","Mon May 25 09:40:00 UTC 2026","Todos API > PUT /api/todos/:id","api/todos.spec.ts","",""
"","2044","accepts special characters in title @smoke","webkit","Mon May 25 09:40:43 UTC 2026","passed","Mon May 25 09:40:45 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","3358","returns list of all user todos @smoke","chromium","Mon May 25 09:39:54 UTC 2026","passed","Mon May 25 09:39:57 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","2302","returns list of all user todos @smoke","webkit","Mon May 25 09:40:49 UTC 2026","passed","Mon May 25 09:40:51 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","2297","creates todo with valid data @smoke","firefox","Mon May 25 09:40:03 UTC 2026","passed","Mon May 25 09:40:06 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1688","fails when title is empty string @smoke","chromium","Mon May 25 09:39:39 UTC 2026","passed","Mon May 25 09:39:41 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1622","fails when title is null @smoke","webkit","Mon May 25 09:40:36 UTC 2026","passed","Mon May 25 09:40:37 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2366","returns list of all user todos @smoke","firefox","Mon May 25 09:40:22 UTC 2026","passed","Mon May 25 09:40:24 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","1586","fails when whitespace-only title is sent @smoke","firefox","Mon May 25 09:40:10 UTC 2026","passed","Mon May 25 09:40:12 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1611","fails when payload is empty @smoke","chromium","Mon May 25 09:39:44 UTC 2026","passed","Mon May 25 09:39:45 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1576","fails when whitespace-only title is sent @smoke","webkit","Mon May 25 09:40:37 UTC 2026","passed","Mon May 25 09:40:39 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
