"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1541","should return 400 when title is null @smoke","webkit","Tue Jul 21 03:42:31 UTC 2026","passed","Tue Jul 21 03:42:33 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2999","should create a todo and return all required fields @smoke","chromium","Tue Jul 21 03:41:31 UTC 2026","passed","Tue Jul 21 03:41:34 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2039","should accept and persist completed: true on creation @smoke","firefox","Tue Jul 21 03:42:16 UTC 2026","passed","Tue Jul 21 03:42:18 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2044","should persist a title at maximum length without truncation @smoke","firefox","Tue Jul 21 03:42:10 UTC 2026","passed","Tue Jul 21 03:42:12 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2352","should delete the todo and return 404 on subsequent fetch @smoke","chromium","Tue Jul 21 03:41:56 UTC 2026","passed","Tue Jul 21 03:41:59 UTC 2026","Todos API > DELETE /api/todos/:id","api/todos.spec.ts","",""
"","2162","should accept and persist completed: true on creation @smoke","chromium","Tue Jul 21 03:41:48 UTC 2026","passed","Tue Jul 21 03:41:50 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1647","should return 400 when payload is empty @smoke","chromium","Tue Jul 21 03:41:40 UTC 2026","passed","Tue Jul 21 03:41:42 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2089","should store and return special characters exactly as sent @smoke","chromium","Tue Jul 21 03:41:44 UTC 2026","passed","Tue Jul 21 03:41:46 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1978","should store and return unicode characters exactly as sent @smoke","chromium","Tue Jul 21 03:41:46 UTC 2026","passed","Tue Jul 21 03:41:48 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1698","should return 400 when title is null @smoke","chromium","Tue Jul 21 03:41:37 UTC 2026","passed","Tue Jul 21 03:41:38 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1560","should return 400 when title is an empty string @smoke","chromium","Tue Jul 21 03:41:35 UTC 2026","passed","Tue Jul 21 03:41:37 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1535","should return 400 when payload is empty @smoke","webkit","Tue Jul 21 03:42:35 UTC 2026","passed","Tue Jul 21 03:42:36 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2501","should persist updated fields in both response and full list @smoke","webkit","Tue Jul 21 03:42:47 UTC 2026","passed","Tue Jul 21 03:42:49 UTC 2026","Todos API > PUT /api/todos/:id","api/todos.spec.ts","",""
"","1532","should return 400 when title is an empty string @smoke","webkit","Tue Jul 21 03:42:30 UTC 2026","passed","Tue Jul 21 03:42:31 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2059","should store and return special characters exactly as sent @smoke","webkit","Tue Jul 21 03:42:38 UTC 2026","passed","Tue Jul 21 03:42:40 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","2249","should create a todo and return all required fields @smoke","firefox","Tue Jul 21 03:42:00 UTC 2026","passed","Tue Jul 21 03:42:02 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1603","should return 400 when title contains only whitespace @smoke","chromium","Tue Jul 21 03:41:38 UTC 2026","passed","Tue Jul 21 03:41:40 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","40","should return 401 when token is invalid or expired @smoke","chromium","Tue Jul 21 03:41:42 UTC 2026","passed","Tue Jul 21 03:41:42 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1945","should store and return unicode characters exactly as sent @smoke","webkit","Tue Jul 21 03:42:40 UTC 2026","passed","Tue Jul 21 03:42:42 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","1648","should return 400 when title contains only whitespace @smoke","webkit","Tue Jul 21 03:42:33 UTC 2026","passed","Tue Jul 21 03:42:35 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","43","should return 401 when token is invalid or expired @smoke","webkit","Tue Jul 21 03:42:36 UTC 2026","passed","Tue Jul 21 03:42:36 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","3572","should return only the authenticated user's todos @smoke","chromium","Tue Jul 21 03:41:50 UTC 2026","passed","Tue Jul 21 03:41:54 UTC 2026","Todos API > GET /api/todos","api/todos.spec.ts","",""
"","1589","should return 400 when title is an empty string @smoke","firefox","Tue Jul 21 03:42:04 UTC 2026","passed","Tue Jul 21 03:42:05 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
"","40","should return 401 when Authorization header is missing @smoke","chromium","Tue Jul 21 03:41:42 UTC 2026","passed","Tue Jul 21 03:41:42 UTC 2026","Todos API > POST /api/todos","api/todos.spec.ts","",""
